52,78,280.42905,-0.204483,0.038124,0.242607,9.355,5.878,6.762,10.384,11.681,0.405210393,0.993620279,1.210546,4.359228,0.902743,2.331416,16.9837,7.43,35.75,3.63,6.38,13.2975,13.0370115,293.70856,0.5847,211.59819,2.2007,0,0,52,-53.71854,48.10614,20.71149,361.52167,0.19626416,70.95375,9.05403,21.96819,259.42,88.37,6.51435,15.66023,11.98265,1.40223,0,0,8.69816,-53.71854,46.712458,-7.56534,27.460781,6.514354,13.592274
24,49,186.18994,-0.232591,-0.029165,0.203425,9.183,5.792,6.319,6.89,11.338,0.461889437,0.978763812,1.141212,4.783089,0.849206,10.859912,141.8112,8.4,18.09,11.29,8.21,11.4975,3.997070021,172.2297,0.6856,120.64845,2.5626,-0.49296,-3e-05,24,-34.76912,62.45916,19.37537,289.06632,0.11377951,32.88983,16.76091,22.30534,115.65,67.17,7.50535,15.34067,11.80503,1.75313,-0.445293,-0.1326,10.98521,-34.769123,59.566841,5.69978,20.810296,7.50535,14.00262
34,69,262.28612,-0.222771,-0.028975,0.193796,9.621,6.011,6.458,11.335,11.612,0.394898827,0.965895858,1.172788,4.059509,0.959435,7.734053,210.9831,7.37,17.35,7.07,7.01,9.7,4.418834688,237.07196,0.6278,170.72807,2.5511,-0.48222,-1e-05,34,-40.46359,61.49358,17.32072,288.63936,0.13529175,39.05052,15.77435,20.28959,152.35,64.28,7.29723,15.33277,11.89346,1.62478,-0.440062,-0.14051,11.084,-40.463589,50.791807,1.10551,21.038004,7.297233,13.958181
58,113,426.47047,-0.22207,-0.026028,0.196043,16.729,9.565,7.64,12.58,18.571,0.47874507,0.970778881,1.041905,5.075931,0.021336,34.405639,10.733,11.16,10.92,5.49,5.35,8.23,2.811716558,395.00248,0.5266,282.07983,2.5105,-0.45481,-1e-05,58,-42.45598,62.79863,19.44613,286.83236,0.17394458,49.89293,15.93385,22.56408,282.93,71.65,7.15457,15.3053,11.8905,1.75469,-0.373406,-0.09198,10.95081,-42.455977,58.641447,0.14554,22.133412,7.155408,14.172121
55,109,412.44385,-0.218633,-0.026957,0.191676,14.43,8.415,7.843,12.023,15.839,0.443607338,0.941117053,1.577637,5.216802,1.680047,21.061548,242.5235,10.23,11.7,5.4,4.87,8.05,2.966892314,378.13754,0.5357,271.10784,2.5262,-0.46957,-4e-05,55,-47.90883,62.70008,18.47051,317.13998,0.20294932,64.36334,16.26554,22.21484,269.98,71.43,7.14992,15.31213,11.87918,1.77812,-0.395367,-0.08991,10.48678,-47.908834,55.869133,-4.76969,23.024212,7.149924,14.271171
64,111,410.52963,-0.208592,-0.02321,0.185382,10.512,6.456,10.974,11.549,12.861,0.363469365,0.996050186,1.876243,8.612879,0.423375,14.524037,236.5516,13.43,24.87,11.29,7.74,14.3325,6.414266813,391.95741,0.5315,282.72301,2.4112,-0.41254,0,64,-61.81966,64.80008,12.807,398.59732,0.24966719,99.51667,16.77897,20.86926,289.83,73.99,6.75852,15.83734,12.09209,1.55457,-0.319087,-0.05136,8.58716,-61.819657,48.036648,-18.27052,25.650677,6.758519,13.792994
22,33,118.15729,-0.223501,0.039751,0.263252,6.443,4.422,4.96,8.397,8.805,0.397301688,0.995590231,0.698092,2.543897,0.896907,3.914052,16.8135,13.07,44.43,12.72,12.72,20.735,13.68106081,140.95972,0.6865,89.50796,2.192,0,0,22,-52.63074,51.84256,23.30415,358.57291,0.22552172,80.86598,11.30183,25.82666,133.41,94.69,6.81508,13.97288,11.91106,1.64552,0,0,11.27206,-52.630737,49.884716,-7.749,22.90102,6.81508,13.768785
76,105,370.6364,-0.222011,0.04294,0.264951,19.606,11.003,5.958,20.483,21.98,0.453935276,0.998818504,0.838469,3.557578,0.911934,3.017078,174.4761,6.69,44.37,11.68,11.66,18.6,15.0165825,446.41665,0.4775,292.63213,2.1032,0,0,76,-54.69404,50.314,21.95848,340.90962,0.1860574,63.42876,8.06642,22.82352,411.56,92.24,6.77053,14.51786,12.02789,1.21824,0,0,11.15695,-54.694036,46.833642,-10.38457,22.612115,6.770527,13.474936
58,81,286.4767,-0.221868,0.042055,0.263922,15.179,8.79,7.695,15.014,17.367,0.433351632,0.987883959,1.131441,5.270519,0.88684,6.511053,92.9725,8.01,44.31,11.55,11.71,18.895,14.74770067,344.61269,0.5192,225.06492,2.1136,0,0,58,-54.59812,51.8204,22.50532,346.18888,0.19265157,66.69383,8.53356,23.62243,320.13,92.94,6.76636,14.61573,12.012,1.27743,0,0,11.10865,-54.598116,47.099713,-10.32328,22.696959,6.766359,13.514756
79,121,436.63443,-0.20921,0.03061,0.23982,13.886,8.143,9.158,11.23,15.919,0.438455394,0.977465308,1.617864,6.7675,1.578246,8.507485,135.2269,23.89,24.52,4.04,2.3,13.6875,10.53783036,453.72178,0.5038,324.94382,2.2313,0,0,79,-53.6688,53.64334,21.12321,380.78373,0.20805533,79.22409,9.96545,22.73424,396.14,87.36,6.60844,15.66717,11.95663,1.53703,0,0,9.03415,-53.668795,49.564666,-8.22987,26.661577,6.608437,13.506534
25,51,193.18578,-0.241237,0.012198,0.253435,8.625,5.863,5.083,10.946,11.669,0.421293956,0.995139007,0.758661,2.643757,1.980058,30.43747,828.0396,9.77,44.83,9.59,9.6,18.4475,15.23211143,193.93198,0.6212,124.34231,2.5799,0,0,25,-62.44826,105.10604,40.69383,768.09591,0.2384829,183.17774,38.77898,55.24961,181.14,93.45,7.28094,15.43572,12.31666,2.09466,0,0,11.26795,-5.835944,105.106038,43.60396,25.042245,7.280944,14.431426
64,99,358.54111,-0.209018,0.03259,0.241608,11.256,6.828,7.269,12.479,13.005,0.397062864,0.952328647,1.239684,4.882661,1.02165,6.3718,25.6434,5.42,38.15,2.13,2.47,12.0425,15.12737151,344.31481,0.5763,262.81961,2.2653,0,0,64,-60.15432,51.35907,22.26816,457.57335,0.15930618,72.89426,8.90598,23.62563,320.42,93.13,6.49126,15.51365,11.99882,1.3104,0,0,9.34423,-60.154321,43.726844,-17.01572,24.699295,6.491263,13.41943
34,57,208.23536,-0.224542,0.038106,0.262648,9.556,5.978,5.867,11.221,11.489,0.402036603,0.960940114,0.82613,3.534777,2.149009,17.103291,303.8074,17.37,44.2,9.74,11.07,20.595,13.929764,218.68979,0.5999,141.30867,2.447,0,0,34,-68.89306,126.51786,21.32159,757.89031,0.2499811,189.45825,23.31506,33.84355,201.35,92.13,6.83754,16.3455,12.34249,2.26222,0,0,11.23657,-48.802768,54.819334,-4.08722,22.690369,6.837536,13.615017
34,129,532.14306,-0.254081,-0.059986,0.194095,10.367,6.654,8.369,11.531,12.694,0.389458182,0.953862338,1.223569,5.426774,0.197302,7.954739,166.299,6.37,12.56,7.42,6.54,8.2225,2.535767882,321.01041,0.5558,224.09349,3.9432,-1.10731,-0.0037,34,-6.51347,105.07486,27.60433,520.07968,0.00404891,2.10575,22.79471,28.55924,200.67,62.55,8.33388,18.2559,15.00207,3.27519,-1.107309,-0.37678,10.32087,-3.635185,99.249044,40.26689,23.343771,8.333878,15.898146
26,45,166.20023,-0.217454,-0.01719,0.200264,8.54,5.47,5.918,7.275,10.817,0.450520616,0.988756856,0.868845,3.04726,0.850589,11.556468,58.3756,18.18,27.17,13.06,14.34,18.1875,5.517695964,173.43249,0.6658,116.68199,2.3652,-0.29134,0,26,-48.00008,60.69681,21.59818,290.08963,0.23718883,68.80602,14.76684,24.95182,144.27,83.22,6.95636,15.24811,11.91119,1.69927,-0.190651,-0.04123,10.87797,-48.000082,57.114739,-5.02905,22.235118,6.956361,14.087488
70,109,394.55458,-0.20978,-0.010793,0.198987,11.566,6.983,7.738,11.478,13.348,0.409900504,0.955749678,1.471022,5.427649,0.07119,15.147652,44.0204,18.39,16.91,11.45,12.77,14.88,2.85735892,428.87268,0.5011,296.2599,2.2115,-0.17187,0,70,-48.63918,59.13751,20.32252,301.11641,0.24980067,75.21908,11.90083,22.34724,352.99,82.34,6.62331,15.28071,11.94296,1.36167,-0.041076,-0.00717,7.30054,-48.639179,49.981491,-4.88986,24.955435,6.623559,13.423423
116,185,673.97452,-0.2029,0.02753,0.23043,17.013,9.707,10.866,11.804,19.33,0.460238095,0.995673226,1.802216,8.472177,2.240525,19.32,168.2537,33.96,23.77,1.42,1.34,15.1225,14.20692151,616.51803,0.4837,484.23232,2.3112,0,0,116,-92.09923,79.28757,21.8814,721.74074,0.1407614,101.59324,11.22681,25.04977,562.44,91.29,6.47483,15.50338,11.98,1.46428,0,0,8.90673,-58.221095,47.743779,-13.27592,26.851318,6.484494,13.514084
20,37,138.147,-0.221108,-0.017267,0.203841,7.516,4.958,5.334,6.994,9.806,0.443028824,0.988906817,0.538741,2.283772,0.769221,10.733781,48.6516,18.27,27.12,13.16,14.56,18.2775,5.435956103,139.25849,0.717,93.81749,2.4452,-0.29468,0,20,-45.53459,61.47894,21.52748,317.96408,0.21323848,67.80218,16.72141,25.39231,110.73,79.55,7.04275,15.27031,11.86222,1.8338,-0.19936,-0.04116,11.16452,-45.534595,61.478943,-1.61697,22.611395,7.042754,14.025766
76,120,436.65317,-0.202224,0.027892,0.230116,10.738,6.569,7.273,12.719,12.824,0.390784983,0.976099863,1.343423,4.873258,1.034123,6.670622,20.1514,4.96,37.78,1.45,2.73,11.73,15.09233083,393.8259,0.5701,316.33769,2.2921,0,0,76,-63.08114,50.42346,21.93558,472.42739,0.15102674,71.34917,8.76862,23.27748,367.07,93.26,6.3262,15.50843,12.0128,1.28747,0,0,8.78656,-63.081138,39.953744,-17.38793,27.687467,6.3262,13.35379
70,141,534.54835,-0.222263,-0.028956,0.193308,15.747,9.074,9.097,15.198,17.401,0.4173302,0.958838439,1.343738,6.613108,0.813723,21.340882,489.9517,20.56,19.98,4.84,7.61,13.2475,7.093424332,482.99936,0.4963,348.9684,2.5436,-0.50164,-2e-05,70,-44.7483,69.38634,20.43306,316.2997,0.1788367,56.56599,16.34034,23.41009,346.92,71.86,7.03903,15.30188,11.86146,1.87118,-0.390757,-0.06071,10.53641,-44.748303,56.50256,-2.16031,22.014334,7.039026,13.594914
66,104,377.54769,-0.207147,-0.022842,0.184305,12.409,7.58,10.264,13.027,15.145,0.394031637,0.999010554,1.812125,7.96467,11.658359,64.066972,643.6955,13.41,12.99,11.15,10.62,12.0425,1.181934326,411.37752,0.4961,274.14406,2.2869,-0.33261,0,66,-136.5892,148.63744,32.11038,2513.45589,0.21695645,545.31048,40.12822,54.51639,385.91,93.85,8.23916,15.2006,12.16988,1.58612,-0.002642,-0.00076,1.49407,102.164392,148.637444,131.2207,9.412904,14.282658,14.814248
36,63,232.73023,-0.234139,-0.033645,0.200495,9.116,5.758,6.27,8.566,11.274,0.431788587,0.978985759,1.087658,3.985932,1.872747,9.585472,37.5775,8.89,29.51,32.06,6.39,19.2125,11.64116913,224.79077,0.6298,158.40066,2.4397,-1.75688,0,36,-28.43731,98.10475,24.64112,215.45521,0.18687613,40.26344,13.46372,27.60911,208.73,92.92,7.63676,15.88811,12.01021,1.41296,-1.756884,-0.35786,10.69565,-27.79718,98.104752,18.22324,25.314936,7.636764,14.452703
52,83,302.43464,-0.222524,0.023531,0.246055,10.849,6.624,7.294,7.442,13.049,0.469641893,0.984978865,1.324817,4.971121,1.001043,7.638811,37.1632,5.31,38.26,7.25,4.3,13.78,14.1732371,277.10817,0.6292,216.50777,2.3196,0,0,52,-51.99168,52.91436,22.75715,338.73019,0.18696857,63.3319,8.5241,24.07515,262.35,94.73,6.88645,15.51675,11.94239,1.42728,0,0,9.17632,-51.991677,52.222641,-12.39982,22.656971,6.88645,13.31797
82,125,450.66105,-0.206357,0.035155,0.241512,14.311,8.356,7.347,11.014,16.683,0.476058669,0.99826472,1.287952,4.930777,0.428679,14.403957,39.3952,18.88,18.05,3.24,3.13,10.825,7.64573247,469.93033,0.4985,337.15331,2.2196,0,0,82,-52.40536,49.55271,20.91887,319.68462,0.21030074,67.22991,9.20286,22.35141,421.17,89.67,6.57418,15.66246,11.95366,1.51344,0,0,8.73591,-50.1695,49.242871,-6.29618,25.132191,6.605293,13.473708
48,71,254.3917,-0.206831,0.039814,0.246646,9.297,5.849,6.531,9.607,11.43,0.414611143,0.977090101,1.154025,4.130437,0.941242,3.016548,23.2366,7.96,37.14,3.39,6.71,13.8,13.57845168,275.3131,0.5899,194.61859,2.1705,0,0,48,-55.40531,51.64612,21.52575,390.2191,0.20245436,79.00156,9.71927,22.93288,244.2,88.75,6.52001,15.65088,11.99036,1.36451,0,0,8.83284,-55.405312,47.020706,-10.9604,26.769305,6.520006,13.586615
48,81,298.40288,-0.208993,-0.027646,0.181347,9.633,6.017,9.514,10.002,11.518,0.371141329,0.957121489,1.769444,7.032826,0.875265,6.270775,153.8526,7.72,31.77,8.34,7.68,13.8775,10.33355306,304.96947,0.5661,213.28513,2.3232,-0.40524,0,48,-61.22426,67.31206,18.22305,330.20822,0.24790919,81.86166,14.43258,22.03387,236.22,77.5,6.64441,15.27118,11.94854,1.35335,-0.319455,-0.04643,8.78342,-61.224257,52.332835,-14.3955,27.593591,6.644408,13.666179
31,45,160.23714,-0.216906,0.036033,0.252939,7.198,4.799,6.487,8.361,9.214,0.382927437,0.959991665,0.988858,4.083441,1.016879,4.505772,14.7275,11.26,41.79,14.04,4.75,17.96,14.16535739,190.44852,0.6336,124.62835,2.135,0,0,31,-55.46904,53.58531,23.33147,417.80269,0.20931828,87.45374,10.93572,25.39572,173.32,91.06,6.67127,14.48969,11.96577,1.42885,0,0,10.60142,-55.469036,48.43294,-10.67857,23.947563,6.671266,13.755107
73,113,408.5812,-0.208107,0.034405,0.242512,11.842,7.121,8.202,12.432,13.926,0.402951389,0.977812105,1.427839,5.860757,1.523086,7.395535,51.3199,31.56,31.36,5.32,2.44,17.67,13.82772216,420.38575,0.5187,302.78124,2.2408,0,0,73,-55.44198,64.24014,21.22038,416.95321,0.2152638,89.75493,10.97075,23.14923,360.18,85.73,6.59655,15.66487,11.94228,1.55485,0,0,8.20073,-54.704669,52.46762,-9.30789,27.531736,6.657703,13.656057
24,57,220.63494,-0.244848,-0.066925,0.177923,9.564,5.982,7.035,8.857,11.736,0.424786449,0.980942828,0.972938,4.018473,1.990117,17.978778,129.8296,8.68,16.82,16.67,7.8,12.4925,4.264196143,187.27345,0.6681,131.60919,2.7838,-2.34547,-5e-05,24,-27.2012,88.68286,21.44235,388.15148,0.15194679,58.97837,18.32784,25.22409,142.56,76.15,8.09996,15.47537,11.93545,1.55415,-2.345466,-0.48444,12.12401,-20.106809,88.682861,23.92168,21.965834,8.099961,14.649217
52,108,412.46259,-0.213231,-0.054677,0.158554,11.833,7.117,7.504,13.378,14.036,0.40197033,0.986089645,1.459336,5.104414,0.822859,12.826721,316.4547,5.17,9.03,4.68,4.68,5.89,1.82388322,349.21282,0.5717,265.25507,2.5821,-0.57323,-1e-05,52,-38.91622,63.40321,15.35953,291.94226,0.09342413,27.27445,16.0859,18.70382,203.5,58.3,7.26538,15.47173,11.94347,1.51638,-0.304969,-0.09412,5.77693,-38.91622,48.256398,-10.4146,17.167655,7.265375,14.170036
40,72,268.33376,-0.215694,-0.025737,0.189957,10.018,6.209,7.091,10.195,12.362,0.416958985,0.995490417,1.194976,4.709065,0.916768,12.172271,140.5635,8.98,20.62,8.31,7.16,11.2675,5.438756177,256.87948,0.6093,184.12828,2.4199,-0.46724,0,40,-45.3061,64.47476,19.34827,266.25148,0.20425821,54.38405,13.97512,21.85529,194.59,75.8,7.03398,15.67941,11.93024,1.57311,-0.366222,-0.08441,10.21454,-45.306103,56.439981,-2.9704,22.858697,7.033979,13.245799
83,131,476.71714,-0.209736,-0.025465,0.18427,11.63,7.015,10.75,11.935,13.669,0.375997139,0.974269423,2.182717,9.198494,0.805936,8.811995,139.8622,11.88,26.54,10.27,8.27,14.24,7.215632335,490.86193,0.4907,351.48732,2.2522,-0.43099,0,83,-55.80445,64.38359,17.09645,270.97929,0.25,67.74482,11.24921,19.30783,370.68,75.55,6.77064,15.71405,11.979,1.21511,-0.367316,-0.04627,9.34114,-55.804454,51.350402,-10.15496,25.938113,6.770639,13.797111
66,112,486.45353,-0.205531,-0.00874,0.196791,10.815,6.608,9.884,11.778,13.189,0.378439643,0.997957022,1.381329,6.319134,0.541142,7.417441,84.9729,5.38,37.31,41.23,2.28,21.55,17.80787607,395.9069,0.5301,285.87053,2.8257,-0.72493,0,66,-52.92395,96.99836,22.91768,415.39963,0.22479545,93.37994,9.43657,23.86893,366.36,92.59,6.4634,15.59721,11.73896,1.83332,-0.001154,-0.00016,8.61648,-52.92395,51.630008,-8.54476,27.048354,6.463401,13.503006
32,61,229.25782,-0.223253,-0.026225,0.197028,9.677,6.038,7.16,9.785,11.313,0.400346804,0.936816827,1.010857,4.810976,1.415733,12.461538,104.9178,38.42,21.57,10.98,8.67,19.91,11.74157357,218.27537,0.6311,152.03177,2.504,-0.45873,-2e-05,32,-75.4027,84.15298,19.20071,558.97867,0.24996807,139.72682,18.2144,24.62635,161.33,73.94,7.18201,15.47055,11.93207,1.97646,-0.386899,-0.09665,11.01435,-42.693783,57.837236,0.23027,22.414892,7.182008,14.30991
43,81,304.36597,-0.216501,-0.025139,0.191362,11.576,6.988,6.675,13.147,13.445,0.404154267,0.962006297,1.216615,4.284815,1.22056,12.632477,259.1052,6.27,13.92,6.43,6.58,8.3,3.246559718,287.82513,0.5832,204.4875,2.4716,-0.39539,0,43,-45.76704,57.81116,16.78439,251.63582,0.1764352,44.39741,15.36867,20.67519,203.62,70.77,7.22089,15.25923,11.93273,1.47498,-0.371982,-0.1198,11.16358,-45.767036,44.363173,-4.38508,20.851897,7.220886,13.84619
36,57,206.24546,-0.22306,0.03189,0.25495,10.025,6.212,7.483,7.888,11.329,0.424307116,0.911864134,1.422297,5.082685,1.344438,10.298866,81.981,22.53,22.08,9.65,7.41,15.4175,6.934707546,231.79304,0.593,151.54878,2.2599,0,0,36,-50.92079,57.92617,24.8064,355.687,0.23585803,83.89163,12.17215,27.65851,220.5,95.17,6.83291,13.98808,11.87028,1.86583,0,0,11.2176,-50.920794,52.861461,-5.99581,22.891019,6.83302,13.746734
84,129,465.67569,-0.208797,0.032988,0.241785,14.693,8.546,8.416,10.993,16.858,0.464830286,0.986309385,1.387581,6.00134,1.826087,10.642576,162.2217,34.35,35.75,3.64,2.02,18.94,16.12777573,484.36392,0.4916,345.54792,2.2378,0,0,84,-71.86173,69.45568,21.99421,480.89998,0.19347682,93.043,11.02464,24.4299,432.34,89.29,6.61644,15.69079,11.97162,1.60434,0,0,7.7797,-46.406468,58.090905,-2.16764,27.585971,6.616444,13.615215
36,55,198.28523,-0.225947,0.031018,0.256966,9.545,5.972,6.389,6.576,11.673,0.473780339,0.977310784,1.155264,4.48233,0.905597,4.929906,13.837,8.67,40.82,9.95,13.6,18.26,13.15003232,210.57782,0.6407,147.36863,2.2343,0,0,36,-48.0344,54.77287,22.72254,292.36269,0.2191312,64.06578,9.25309,24.19223,198.09,94.11,6.96927,15.70041,11.91931,1.59451,0,0,9.42076,-48.0344,54.772873,-8.33146,22.145115,6.969268,13.559924
90,139,507.65434,-0.182861,0.036431,0.219292,25.598,13.999,11.323,12.277,28.022,0.542830576,1.000857204,1.752374,9.245893,9.685669,222.356311,4064.1221,94.67,88.76,3.13,3.26,47.455,44.30931872,550.07552,0.4421,356.56951,2.3641,0,0,90,-109.09211,141.90409,33.51144,2133.62771,0.20088412,428.61192,27.43206,46.33066,529.44,96.3,6.32228,14.87822,11.92575,3.0489,0,0,1.80311,88.418325,141.904094,122.79922,8.058575,14.12275,14.816361
22,33,118.15729,-0.232825,0.030813,0.263638,7.278,4.839,5.881,6.112,9.569,0.443790001,0.988737342,0.950541,3.566041,0.906618,4.697401,16.0987,12.64,46.18,15.08,16.39,22.5725,13.69607129,140.64035,0.6897,89.82328,2.1843,0,0,22,-46.86908,55.32657,24.27083,297.55877,0.23406719,69.64874,10.42054,26.36704,134.12,95.41,7.06782,14.58259,11.85817,1.66089,0,0,10.38858,-46.869078,55.326569,-6.04875,21.446129,7.067819,13.608237
